[002] 15376.420928:      53661                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[000] 15376.421498:      58292                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[001] 15376.422201:      36353                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[002] 15376.426397:      44890                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[003] 15376.428211:      50430                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[000] 15376.430599:      49613                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[002] 15376.436194:      49482                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[001] 15376.436543:      32574                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[003] 15376.437283:      52142                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[000] 15376.440954:      51885                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[002] 15376.446129:      55426                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[001] 15376.447100:      38047                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[003] 15376.452635:      52569                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[002] 15376.456189:      55845                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[000] 15376.456555:      48072                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[001] 15376.456713:      39128                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[002] 15376.465465:      57843                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[003] 15376.466811:      45346                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[001] 15376.467591:      38262                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[000] 15376.469356:      42968                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[001] 15376.475935:      38803                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[003] 15376.477347:      40968                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[002] 15376.480842:      56347                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[000] 15376.485506:      40831                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[001] 15376.485778:      34869                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[003] 15376.488472:      43296                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[002] 15376.488548:      54878                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[000] 15376.493448:      41810                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[002] 15376.496839:      54878                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[001] 15376.497235:      38188                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[000] 15376.501648:      41742                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[003] 15376.501826:      52305                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[001] 15376.503977:      35308                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[001] 15376.508121:      42098                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[002] 15376.510920:      87689                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[003] 15376.514741:      52848                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[001] 15376.517737:      42743                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[002] 15376.520983:      83437                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[000] 15376.523207:      51169                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[003] 15376.526179:      48796                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[001] 15376.528212:      50631                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[000] 15376.531820:      44363                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[002] 15376.536300:      77038                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[000] 15376.537820:      48879                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[003] 15376.538050:      46572                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[001] 15376.538122:      47698                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[000] 15376.543271:      52466                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[002] 15376.547641:      71356                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[001] 15376.548614:      49510                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[003] 15376.549462:      45125                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[000] 15376.551774:      57565                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[002] 15376.557784:      68032                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[001] 15376.557990:      48941                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[003] 15376.558564:      51774                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[000] 15376.567980:      69354                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[001] 15376.573169:      50205                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[003] 15376.573960:      51791                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[002] 15376.575992:      64917                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[001] 15376.583223:      48317                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[002] 15376.586241:      55711                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[003] 15376.587729:      46169                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[000] 15376.588526:      57302                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[002] 15376.595544:      51585                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[003] 15376.596289:      42144                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[001] 15376.596311:      48317                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[000] 15376.597939:      42697                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[002] 15376.600391:      53203                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
