[-01]  9164.950915:      25426                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.951918:      25403                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.952922:      25427                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.953935:      25422                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.954935:      25414                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.955928:      25378                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.956928:      25381                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.957938:      25406                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.958937:      25410                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.959936:      25384                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.960936:      25389                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.961940:      25396                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.962936:      25399                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.963939:      25392                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.964942:      25408                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.965956:      25402                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.966952:      25397                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.967946:      25360                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.968946:      25375                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.969950:      25396                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.970956:      25400                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.971956:      25392                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.972954:      25379                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.973960:      25382                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.974963:      25390                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.975963:      25377                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.976962:      25371                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.977986:      25375                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.978967:      25383                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.979965:      25314                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.980965:      25377                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.981968:      25388                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.982967:      25389                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.983962:      25384                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.984963:      25392                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.985979:      25412                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.986977:      25412                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.987972:      25368                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.988977:      25378                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.989984:      25396                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.990975:      25386                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.991974:      25368                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.992972:      25398                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.993978:      25407                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.994982:      25416                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.995989:      25403                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.996986:      25394                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.997993:      25374                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.998990:      25388                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.999991:      25372                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9165.000996:      25385                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9165.002004:      25385                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9165.002994:      25373                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9165.003997:      25353                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9165.004997:      25386                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9165.006010:      25383                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9165.007007:      25387                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9165.008008:      25350                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9165.009007:      25363                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9165.010014:      25363                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9165.011010:      25371                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9165.012013:      25354                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9165.013013:      25370                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9165.014026:      25365                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9165.015013:      25370                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9165.016013:      25333                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9165.017012:      25377                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9165.018026:      25382                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9165.019024:      25388                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9165.020027:      25350                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9165.021022:      25359                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9165.022035:      25352                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9165.023028:      25372                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9165.024025:      25339                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9165.025018:      25363                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9165.026026:      25377                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9165.027027:      25403                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9165.028030:      25380                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9165.029027:      25383                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9165.030042:      25377                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9165.031039:      25388                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9165.032035:      25347                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9165.033040:      25361                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9165.034047:      25377                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9165.035041:      25364                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
